C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_153.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_153.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_153.jpg, 0, 0, 0, 7.830347E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_257.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_257.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_257.jpg, 0, 0, 0, 7.913363E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_359.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_359.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_359.jpg, 0, 0, 0, 7.863332E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_468.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_468.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_468.jpg, 0, 0, 0, 8.500099E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_574.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_574.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_574.jpg, 0, 0, 0, 7.909842E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_675.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_675.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_675.jpg, 0, 0, 0, 7.871335E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_785.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_785.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_785.jpg, 0, 0, 0, 7.845505E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_895.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_895.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_895.jpg, 0, 0, 0, 7.845325E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_28_995.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_28_995.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_28_995.jpg, 0, 0, 0, 7.937705E-05
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_098.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_098.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_098.jpg, 0, 0.1614651, 0, 0.1024431
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_207.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_207.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_207.jpg, -0.08916961, 0.514017, 0, 0.6103852
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_308.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_308.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_308.jpg, -0.0317844, 0.8160359, 0, 1.364874
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_414.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_414.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_414.jpg, 0, 1, 0, 2.472447
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_517.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_517.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_517.jpg, -0.0782073, 0.8150986, 0, 3.557917
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_626.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_626.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_626.jpg, -0.4271253, 0.4661806, 0, 4.373321
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_728.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_728.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_728.jpg, -0.3231219, 0.7714161, 0, 5.099124
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_835.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_835.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_835.jpg, 0, 1, 0, 6.169237
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_29_942.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_29_942.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_29_942.jpg, 0, 1, 0, 7.311872
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_048.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_048.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_048.jpg, -0.3159729, 0.8236591, 0, 8.576564
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_148.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_148.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_148.jpg, -0.617745, 0.6844271, 0, 9.236321
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_254.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_254.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_254.jpg, -0.5638183, 0.9753419, 0, 10.0994
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_359.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_359.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_359.jpg, -0.2501092, 1, 0, 11.22032
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_468.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_468.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_468.jpg, 0, 1, 0, 12.63718
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_573.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_573.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_573.jpg, 0, 1, 0, 13.3484
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_680.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_680.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_680.jpg, 0, 1, 0, 14.68084
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_780.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_780.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_780.jpg, -0.1328796, 1, 0, 15.67912
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_885.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_885.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_885.jpg, -0.3004797, 1, 0, 16.89037
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_30_992.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_30_992.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_30_992.jpg, -0.0005958304, 1, 0, 17.9469
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_093.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_093.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_093.jpg, 0, 1, 0, 18.97771
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_198.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_198.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_198.jpg, -0.1058337, 1, 0, 19.9861
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_304.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_304.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_304.jpg, -0.3944235, 1, 0, 20.92504
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_410.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_410.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_410.jpg, -0.6125361, 1, 0, 21.86886
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_514.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_514.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_514.jpg, -0.3285363, 1, 0, 22.8477
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_617.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_617.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_617.jpg, -0.01763668, 1, 0, 23.83413
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_723.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_723.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_723.jpg, 0, 1, 0, 24.77889
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_830.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_830.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_830.jpg, 0, 1, 0, 25.92812
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_31_932.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_31_932.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_31_932.jpg, 0, 1, 0, 26.87577
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_037.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_037.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_037.jpg, 0, 1, 0, 27.81378
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_144.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_144.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_144.jpg, 0, 1, 0, 28.74234
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_250.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_250.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_250.jpg, -0.1828491, 1, 0, 29.83046
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_357.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_357.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_357.jpg, -0.296784, 1, 0, 30.17677
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_459.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_459.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_459.jpg, 0, 1, 0, 30.18903
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_567.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_567.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_567.jpg, 0, 1, 0, 30.19004
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_674.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_674.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_674.jpg, -0.0328896, 1, 0, 30.19021
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_779.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_779.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_779.jpg, -0.3195648, 1, 0, 30.16769
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_883.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_883.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_883.jpg, -0.3253821, 1, 0, 30.18276
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_32_991.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_32_991.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_32_991.jpg, 0, 1, 0, 30.18704
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_093.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_093.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_093.jpg, 0, 1, 0, 30.18987
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_199.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_199.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_199.jpg, 0, 1, 0, 30.1904
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_312.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_312.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_312.jpg, 0, 1, 0, 30.19031
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_414.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_414.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_414.jpg, 0, 1, 0, 30.19028
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_518.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_518.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_518.jpg, -0.0614349, 1, 0, 30.18945
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_621.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_621.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_621.jpg, -0.2984196, 1, 0, 30.17022
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_724.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_724.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_724.jpg, 0, 1, 0, 30.18882
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_833.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_833.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_833.jpg, 0, 1, 0, 30.19009
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_33_941.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_33_941.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_33_941.jpg, 0, 1, 0, 30.1897
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_041.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_041.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_041.jpg, -0.1179099, 1, 0, 30.18716
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_149.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_149.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_149.jpg, -0.4187013, 1, 0, 30.15624
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_251.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_251.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_251.jpg, -0.113385, 1, 0, 30.19209
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_353.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_353.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_353.jpg, 0, 1, 0, 30.18923
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_457.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_457.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_457.jpg, 0, 1, 0, 30.19018
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_567.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_567.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_567.jpg, 0, 1, 0, 30.19019
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_673.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_673.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_673.jpg, 0, 1, 0, 30.1903
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_778.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_778.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_778.jpg, 0, 1, 0, 30.1904
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_879.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_879.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_879.jpg, 0, 1, 0, 30.19032
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_34_984.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_34_984.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_34_984.jpg, -0.2828214, 1, 0, 30.17059
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_35_092.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_35_092.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_35_092.jpg, 0, 1, 0, 30.1894
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_35_193.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_35_193.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_35_193.jpg, 0, 1, 0, 30.19007
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_35_299.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_35_299.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_35_299.jpg, 0, 1, 0, 30.19028
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_35_402.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_35_402.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_35_402.jpg, 0, 1, 0, 30.19002
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_35_509.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_35_509.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_35_509.jpg, 0, 1, 0, 30.1903
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_35_616.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_35_616.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_35_616.jpg, 0, 1, 0, 30.18984
C:\Users\mertunan\Desktop\selfdriving\Data\IMG\center_2022_04_15_23_11_35_721.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\left_2022_04_15_23_11_35_721.jpg, C:\Users\mertunan\Desktop\selfdriving\Data\IMG\right_2022_04_15_23_11_35_721.jpg, -0.2802696, 1, 0, 30.17238
